business_id,business_name,city,state,is_open,dataset,total_reviews,business_star_avg,business_star_std,business_star_min,business_star_max,avg_vader_sentiment,vader_sentiment_std,dominant_emotion,avg_word_count,avg_negation_mentions,avg_person_mentions,avg_location_mentions,avg_product_mentions,avg_anger_intensity,avg_fear_intensity,avg_joy_intensity,avg_sadness_intensity,avg_anticipation_intensity,avg_disgust_intensity,avg_surprise_intensity,avg_trust_intensity,primary_industry
ZikUtrKa156iANnzWQARdg,Hi Face Studio,Tampa,FL,1,hair,6,5.0,0.0,5.0,5.0,0.44670000000000004,0.2435532221096654,sadness,22.833333333333332,0.3333333333333333,0.0,0.16666666666666666,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
Zit41vru2Z0nH_6zjh_cCw,Yen Nail Salon,Upper Darby,PA,1,hair,2,2.5,2.1213203435596424,1.0,4.0,-0.07475000000000004,1.0826511926747229,fear,21.5,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
Zl6sqGgp3X4HAdr9t5BE8g,Ladybird Taco,Nashville,TN,1,chipotle,9,4.222222222222222,1.2018504251546631,2.0,5.0,0.41276666666666667,0.3585294932080205,sadness,22.11111111111111,0.2222222222222222,0.0,0.2222222222222222,0.0,0.5,0.1,0.8999999999999999,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
Zl9U-3DavuQOsx35uzHe4g,Walgreens,Clearwater,FL,1,hair,3,3.3333333333333335,1.1547005383792515,2.0,4.0,0.2557,0.24741461153294889,sadness,20.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
ZlF1y50ByQBBcDizOaUg-A,John's Barber Shop,Bensalem,PA,1,hair,1,1.0,,1.0,1.0,0.5023,,disgust,21.0,0.0,1.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZlPTpGs_UyuBd_XyT4Sjig,Bewell Organic Nails and Spa,Franklin,TN,1,hair,4,5.0,0.0,5.0,5.0,0.160425,0.7043378373810871,fear,22.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZlX3l2TMlgU7TlomVsE1Pw,Mathilda African Hair Braiding,Philadelphia,PA,0,hair,2,2.5,2.1213203435596424,1.0,4.0,0.0,0.8837420551269471,disgust,23.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZmvZo795Rp3EnyHWHCGckQ,Kiwi Nails,Marana,AZ,1,hair,1,1.0,,1.0,1.0,0.4939,,sadness,21.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZnRFh390K4vgTvbNKi59GA,McDonald's,Carmel,IN,1,chipotle,3,2.3333333333333335,2.3094010767585034,1.0,5.0,-0.003333333333333336,0.6612935833148038,anticipation,21.0,0.0,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Mexican Restaurant
ZnY77IphK8pTi_jPvSAA9A,Chipotle Mexican Grill,Saint Louis,MO,1,chipotle,8,3.125,1.6420805617960927,1.0,5.0,-0.07382499999999999,0.4450197387275568,anticipation,20.375,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
Zo9n9WMGsEBJBL18tP1ekQ,Chad Malm,Indian Rocks Beach. ,FL,1,hair,1,5.0,,5.0,5.0,0.3167,,trust,22.0,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZpVipwIAWKsMuOk8edAjsA,The Nail Spa,Nashville,TN,1,hair,2,2.5,2.1213203435596424,1.0,4.0,0.36345,0.5139959192445014,anticipation,23.0,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
Zqny902WoPXBrT_ogdJu9A,Paris Nails & Spa,Zionsville,IN,1,hair,1,4.0,,4.0,4.0,-0.2242,,anticipation,22.0,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZrDQusoqsuHlpiIxKMdf5Q,Fazoli's,Alton,IL,1,chipotle,1,5.0,,5.0,5.0,0.9022,,joy,22.0,0.0,0.0,1.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
ZrEOECojHm9T408Bg1Aoag,Lux Day Spa,New Orleans,LA,1,hair,2,3.0,2.8284271247461903,1.0,5.0,0.08054999999999995,1.2068191434510807,joy,23.5,0.0,0.0,0.5,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
Zs_wQ6qpM0GPC8iHKxa32w,Deep Tissue Massage Center,Santa Barbara,CA,1,hair,1,5.0,,5.0,5.0,0.6369,,trust,23.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
Zt8cfbzqCNb2VDbZfVujQA,Lola's Nails & Spa,Folcroft,PA,1,hair,1,5.0,,5.0,5.0,0.8402,,sadness,24.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
Zu7oc8pskV-wQRSvAcKkAg,Social Graces's Nail Bar,Franklin,TN,0,hair,1,1.0,,1.0,1.0,-0.1103,,joy,21.0,2.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZuYD3r8Kb5IECQC5ufKREQ,Popeyes Louisiana Kitchen,Indianapolis,IN,1,chipotle,1,1.0,,1.0,1.0,-0.4019,,fear,20.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
ZuyZJhUDuPJSA12am-UeAA,Style Bar & Spa On 6th,Nashville,TN,0,hair,7,4.285714285714286,1.2535663410560174,2.0,5.0,0.4334857142857143,0.533507136561363,joy,20.857142857142858,0.14285714285714285,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZvBoE7N_j25F6UfM6eYmzA,Clark & Company,Nashville,TN,1,hair,1,5.0,,5.0,5.0,0.0,,sadness,22.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZvLUnRRreBAlLIibzhROFw,Dharma Karma,Marlton,NJ,0,hair,6,4.833333333333333,0.408248290463863,4.0,5.0,0.4825166666666667,0.5215833640624159,anticipation,20.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
Zv_42lh9tJzyH65l6PVQjA,Skin Deep,Philadelphia,PA,1,hair,4,3.25,2.0615528128088303,1.0,5.0,0.4149,0.36630507321994143,sadness,23.5,0.25,0.25,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZvdF_Ba7FgCBVGSd0JfO4Q,Serenity Nail Spa,New Orleans,LA,1,hair,2,3.0,2.8284271247461903,1.0,5.0,0.24175000000000002,0.4463965109630674,joy,23.0,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
Zw-aithb3yoS60cjUxL-lA,Nola Nails,Metairie,LA,1,hair,6,3.6666666666666665,2.0655911179772892,1.0,5.0,0.4577,0.5383122885463418,trust,22.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
Zw2bbhE7fjf5ZMgSmZwqjA,Pro Nails,Royersford,PA,1,hair,1,1.0,,1.0,1.0,0.0,,disgust,20.0,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZwUMmI8s0Gc4tuQ4nIB_Zw,Cali Pronails,Port Richey,FL,1,hair,1,1.0,,1.0,1.0,0.0,,fear,19.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZwyT1IOMW37P9ptkYXaD7w,European Wax Center,Exton,PA,1,hair,7,3.2857142857142856,1.889822365046136,1.0,5.0,0.4709428571428571,0.5827973171327601,anticipation,20.571428571428573,0.2857142857142857,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZxfkJvSn9e7aG6At6FtzVw,Taco Bell,Saint Louis,MO,1,chipotle,1,1.0,,1.0,1.0,0.0,,anticipation,23.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
ZzBxusNq8bhUw8iFoBzxZQ,Mari's Barber Salon,Indianapolis,IN,1,hair,1,1.0,,1.0,1.0,-0.5106,,sadness,19.0,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
ZzGyTZiOkR758C_7bcPekg,King's Nails,Brandon,FL,1,hair,3,3.6666666666666665,2.3094010767585034,1.0,5.0,0.24813333333333332,0.7540024955750037,anticipation,21.0,0.0,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
ZzuLFqW-vJOMqFYBqKKbOQ,Edo Japan,Edmonton,AB,1,chipotle,1,5.0,,5.0,5.0,0.7939,,joy,17.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_-e1OGfmj4ttIEunYzgLGA,Supercuts,Saint Petersburg,FL,1,hair,3,5.0,0.0,5.0,5.0,0.8434666666666667,0.039753029234680146,anticipation,18.666666666666668,0.0,0.6666666666666666,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
_006yFeQQGTBd1NzFjm9QA,Venus Nails,Tucson,AZ,1,hair,1,4.0,,4.0,4.0,0.0,,sadness,25.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_0RzNepfK1UfAcEe4U1TyQ,Phresh Skin Aesthetics Wellness,Riverview,FL,1,hair,1,5.0,,5.0,5.0,0.8439,,sadness,21.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_1OKD3jnwKVFfrq6d4k4lA,The Nail Lounge Of Tucson,Tucson,AZ,1,hair,14,3.9285714285714284,1.7743595036946849,1.0,5.0,0.17075714285714286,0.4299251951288659,joy,22.357142857142858,0.0,0.07142857142857142,0.07142857142857142,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_1n5XmMJ0cxxg9qMJTXqvw,Arby's,New Port Richey,FL,1,chipotle,1,4.0,,4.0,4.0,0.0,,sadness,18.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_263rtToYyuswg0SDXBOdA,Faces of Virtue Makeup Studio,New Orleans,LA,1,hair,1,5.0,,5.0,5.0,0.0,,fear,21.0,0.0,1.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_27BIQa1uBaqx9deGt6iow,Laurentius Salon,Philadelphia,PA,1,hair,2,5.0,0.0,5.0,5.0,0.7007,0.09022682527940341,sadness,21.5,0.5,0.5,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_42k0tj-oseoViaTEWb-Dw,El Indio,Tucson,AZ,0,chipotle,6,3.0,1.6733200530681511,1.0,5.0,0.17603333333333335,0.4735970213870297,joy,22.666666666666668,0.16666666666666666,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Mexican Restaurant
_4aSONgu82BOO4Vt2b5pXA,Head to Toe Salon,Tampa,FL,1,hair,1,1.0,,1.0,1.0,0.0,,sadness,21.0,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_4phv9XzNCWRCsISk4VAsA,ViXen Nails & Spa,Dunedin,FL,1,hair,4,4.0,2.0,1.0,5.0,0.53605,0.40662061351256323,joy,22.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_50hNNH69PsOJXrurN2OLw,North Scott Barber & Salon,Tucson,AZ,0,hair,1,5.0,,5.0,5.0,0.9001,,sadness,24.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_52OeiIHlSwhVjnaI8r46g,Bliss Nails & Spa,Berwyn,PA,1,hair,1,3.0,,3.0,3.0,0.7506,,joy,25.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_5WyW7OsgEkEkBk96zwH2Q,Crystal Nails,New Castle,DE,1,hair,2,3.0,2.8284271247461903,1.0,5.0,0.4521,0.6393659515488763,sadness,23.5,0.0,0.5,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_6SXM4fJM7DtMy-ySEYlmg,Kiehl's Since 1851,Philadelphia,PA,1,hair,2,4.0,1.4142135623730951,3.0,5.0,0.3429,0.48493383053773426,anticipation,20.5,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_72FLH0VN5iUei4G3s5mYw,Boom Hair Salon,Tampa,FL,1,hair,5,2.4,1.9493588689617927,1.0,5.0,-0.21186,0.6155333484060794,sadness,21.8,0.4,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_7b9HAH2lJoeLfHTldZ9hA,Signature by Joseph Lentini,Philadelphia,PA,0,hair,1,5.0,,5.0,5.0,0.0,,anticipation,24.0,0.0,1.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_7eE2TYHM6D_qmvavrWF6g,Bliss Salon & Color Studio,Perkasie,PA,1,hair,2,3.0,2.8284271247461903,1.0,5.0,0.6309,0.008485281374238578,anticipation,21.5,0.0,0.5,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_7prozPko8rsK-XPFjf5LA,The Rockin Redhead,Saint Louis,MO,1,hair,1,4.0,,4.0,4.0,0.4588,,anticipation,25.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_8Smw4aJmDN0gGKdr02Knw,Carmel Family Dentistry,Carmel,IN,1,hair,3,3.0,2.0,1.0,5.0,0.2185,0.5506821315423263,fear,22.333333333333332,0.3333333333333333,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
_91owoeF7Ab9hnLgVBsLXg,EvelineCharles,Edmonton,AB,0,hair,3,3.0,2.0,1.0,5.0,0.2172333333333333,0.657617102372903,sadness,20.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
_98csRGckqIKkWy89T881g,Toto's Tacos Restaurant,Tucson,AZ,1,chipotle,2,5.0,0.0,5.0,5.0,0.2842,0.22090015844267744,joy,22.0,1.0,0.5,0.5,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_9GXDSWqgGpokMBcuzug4w,Requiem Body Art,Spring Hill,FL,0,hair,1,5.0,,5.0,5.0,0.8636,,trust,21.0,0.0,1.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_9dAqpW7JzmXBx-KvlYedg,LA Nails Studio,Glen Carbon,IL,1,hair,4,2.25,1.2583057392117916,1.0,4.0,0.2029,0.5112998272377307,sadness,22.5,0.25,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_ADJ8WRmfok-01lwYplybQ,Divine Designs Salon & Spa,Brandon,FL,1,hair,18,4.222222222222222,1.308594016742242,1.0,5.0,0.2886944444444445,0.4747898463558528,sadness,22.61111111111111,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.1,0.8999999999999999,0.1,0.7,0.1,0.6,0.4,Hair Salons
_AdXx1F6-x1LaEsd20nF2Q,DeCola Salon,Exton,PA,1,hair,2,5.0,0.0,5.0,5.0,0.8349500000000001,0.17727167004346753,fear,20.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_CYSduKMEb9c_q2zX63dmQ,Mi Cosina,New Castle,DE,0,chipotle,1,5.0,,5.0,5.0,0.6249,,sadness,19.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_GBw5C8rJSPc7UZy46MDRA,South Hampton Barber Shop,Saint Louis,MO,1,hair,1,5.0,,5.0,5.0,0.0,,anticipation,22.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_GQNKbnMYzLxAmDb8I7Z6g,Milady's Nails,Tucson,AZ,1,hair,1,5.0,,5.0,5.0,0.9062,,joy,21.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_GWFsg1dl--bf7SnnCH4zg,El Tapatio Mexican Restaurant,Wilmington,DE,1,chipotle,16,3.3125,1.40089257261219,1.0,5.0,0.42759375,0.4761174371500516,joy,20.5,0.0625,0.0,0.125,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_GameVII8zP9Ymtr7OePgQ,matt-hair,Philadelphia,PA,1,hair,4,4.75,0.5,4.0,5.0,0.716125,0.1717203225208556,joy,23.5,0.0,0.75,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_Gygd2tnDo3t1adE2bsUtQ,Zapata's Restaurant and Tequila Bar,Saint Petersburg,FL,0,chipotle,1,2.0,,2.0,2.0,-0.2263,,sadness,21.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_Hknj-SC2Z95iTTsOLpbOw,Living Young Center For Health & Anti-Aging,Seminole,FL,1,hair,4,3.0,2.309401076758503,1.0,5.0,0.041650000000000006,0.21504160062648345,anticipation,23.0,0.25,0.25,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_HmfdCdYfLt23rj7myCSdQ,Perfect Tranzitions,Philadelphia,PA,1,hair,1,5.0,,5.0,5.0,0.872,,trust,20.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_IKZwCUh_6w2nlegHxKlXA,El Ranchero,Kennett Square,PA,1,chipotle,1,2.0,,2.0,2.0,0.4404,,anticipation,21.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_JMKD9RU1tFGu9h0DQFSnQ,Polished,Mount Juliet,TN,1,hair,4,4.75,0.4999999999999999,4.0,5.0,0.826675,0.11076592060135948,joy,21.25,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_KKhBOzBKV4dcNmcXxJg0g,Salsa's Mexican Grill,North Wales,PA,0,chipotle,2,1.5,0.7071067811865476,1.0,2.0,0.2248,0.20873792180626882,sadness,21.0,1.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_LYVAMVWnR-v1_hnLhhJZw,Divine Touch Massage & Bodywork,Tucson,AZ,1,hair,2,3.5,2.1213203435596424,2.0,5.0,0.28315,0.08039804102091047,sadness,21.5,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_LZ-2eOjqDZdr5StL4wbxA,Fancy Nails,Harleysville,PA,1,hair,1,1.0,,1.0,1.0,-0.3612,,sadness,24.0,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_Lh_aMl_J8VHibVIsJLZbw,Sacred Art Tattoo,Tucson,AZ,0,hair,1,5.0,,5.0,5.0,0.6249,,sadness,24.0,0.0,1.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_MQCO6YUx9ab8NA41AGZLg,Bojangles,Hermitage,TN,1,chipotle,1,1.0,,1.0,1.0,0.6369,,joy,22.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_Mm-_IHdSCu9WHa7_cZ6HA,Amazing Lash Studio,Nashville,TN,1,hair,4,2.5,1.7320508075688772,1.0,5.0,0.15175,0.5435303763360425,sadness,21.75,0.25,0.0,0.5,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_NbbgPXXdVCXM0Bc1U2KFg,Portales Restaurant,Gibsonton,FL,1,chipotle,4,4.0,0.816496580927726,3.0,5.0,0.38245,0.5422765622816461,trust,22.0,0.5,0.0,0.25,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_NiLHTix7qYc3CTcR4VBOQ,Jimmy's Tacos,Tampa,FL,1,chipotle,14,4.142857142857143,1.2314558524297636,1.0,5.0,0.3667071428571429,0.39326005188245783,sadness,20.785714285714285,0.21428571428571427,0.14285714285714285,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_O4ODcdwtL_XH_eVOUf7hA,Taco Bell,Brownsburg,IN,1,chipotle,2,1.0,0.0,1.0,1.0,-0.23294999999999996,0.8402549880839744,anticipation,21.5,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_OQ6zdncG6-5T2TnA4ilpg,Tips & Toes Nail Spa,Phoenixville,PA,1,hair,2,1.5,0.7071067811865476,1.0,2.0,-0.6377999999999999,0.15867476169826134,sadness,20.0,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_OxtWf7PXv3O_IbveYk9oQ,La Garrafa,Tucson,AZ,0,chipotle,1,3.0,,3.0,3.0,0.09,,sadness,22.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_Q0ZBYz9eokL20qGTyfxxQ,Del Taco,Reno,NV,1,chipotle,4,2.5,1.7320508075688772,1.0,4.0,0.282225,0.2652127997790957,anticipation,22.0,0.0,0.0,0.25,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_QHjL2xQMfekOWY_rcv8lg,Nechelle Devany @ AU Salon,Reno,NV,1,hair,1,2.0,,2.0,2.0,-0.4767,,sadness,20.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_QmLsMooLzEVwd_GjUM-8A,BC Massage,Nashville,TN,0,hair,2,3.5,0.7071067811865476,3.0,4.0,-0.1862,0.26332656531387033,joy,20.5,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_Qr8ehf_VJw69G_Hxcf0UA,Glenside Tattoo,Glenside,PA,1,hair,2,5.0,0.0,5.0,5.0,0.0403,0.8437198113117885,anticipation,24.5,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_RHEdOmZfwOxAi0GcR_Gfw,NOLA Float Tanks,New Orleans,LA,0,hair,2,3.0,2.8284271247461903,1.0,5.0,0.16760000000000003,0.8858633754705068,anticipation,23.5,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_RQvjMzG-2vU-pluGCjXLg,The Hair Brewery,Tampa Bay,FL,1,hair,1,1.0,,1.0,1.0,0.3612,,sadness,20.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_RV_sRGVXKuDiJBRZyrzeA,Tate Salon Studio,Reno,NV,1,hair,1,5.0,,5.0,5.0,0.0,,trust,22.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_SHKwGv53hr_3ZCYJG2FgA,BBM Lounge,Reno,NV,1,hair,2,4.5,0.7071067811865476,4.0,5.0,0.7542,0.08966113985445424,sadness,20.5,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_SWLKuVCLjl6mTae0Y_Phg,La Hacienda,Carmel,IN,1,chipotle,5,3.0,1.8708286933869707,1.0,5.0,0.29447999999999996,0.4208047136142845,anticipation,21.0,0.2,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
_SbASJ9xiqOgwD5TnC61Mg,Hair Cuttery,Spring House,PA,1,hair,2,1.5,0.7071067811865476,1.0,2.0,-0.37185,0.5258753131684354,joy,21.5,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_SpEFGkkn2letVMp5QaLzA,LA Nails & Hair,New Orleans,LA,1,hair,1,5.0,,5.0,5.0,0.5719,,joy,20.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_Tnl8PK5J4mqC8bZd_DAAA,Natural Nail Studio,Wilmington,DE,1,hair,2,5.0,0.0,5.0,5.0,0.6426000000000001,0.39795969645178897,sadness,21.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_UnBYJHwRPtP7pk07knA2g,Taco Bron,Tucson,AZ,0,chipotle,3,2.3333333333333335,1.5275252316519465,1.0,4.0,0.04786666666666667,0.3474815294851416,sadness,22.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Mexican Restaurant
_VQbvECVHdC6Q_ug4K5bDg,Pride and Glory,Nashville,TN,1,hair,7,5.0,0.0,5.0,5.0,0.7388857142857143,0.33225095148382155,trust,20.571428571428573,0.0,0.14285714285714285,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_W98v4VocpkdRMUMXBh4LA,King Nails,Indianapolis,IN,1,hair,1,5.0,,5.0,5.0,0.6249,,sadness,15.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
_W_x5Nw8XHp1nFL-v0JlHw,Johenna Design,Indianapolis,IN,1,hair,1,5.0,,5.0,5.0,0.4939,,joy,20.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
